#DaVis 8.1.2 2D-vector 8 205 324 "" "mm" "" "mm" "velocity" "m/s"
-59.3761	51.4637	0	-0
-58.97	51.4637	0	-0
-58.5639	51.4637	0	-0
-58.1578	51.4637	0	-0
-57.7517	51.4637	0	-0
-57.3455	51.4637	0	-0
-56.9394	51.4637	0	-0
-56.5333	51.4637	0	-0
-56.1272	51.4637	0	-0
-55.721	51.4637	0	-0
-55.3149	51.4637	0	-0
-54.9088	51.4637	0	-0
-54.5027	51.4637	0	-0
-54.0966	51.4637	0	-0
-53.6904	51.4637	0	-0
-53.2843	51.4637	0	-0
-52.8782	51.4637	0	-0
-52.4721	51.4637	0	-0
-52.066	51.4637	0	-0
-51.6598	51.4637	0	-0
-51.2537	51.4637	0	-0
-50.8476	51.4637	0	-0
-50.4415	51.4637	0	-0
-50.0353	51.4637	0	-0
-49.6292	51.4637	0	-0
-49.2231	51.4637	0	-0
-48.817	51.4637	0	-0
-48.4109	51.4637	0	-0
-48.0047	51.4637	0	-0
-47.5986	51.4637	0	-0
-47.1925	51.4637	0	-0
-46.7864	51.4637	0	-0
-46.3802	51.4637	0	-0
-45.9741	51.4637	0	-0
-45.568	51.4637	0	-0
-45.1619	51.4637	0	-0
-44.7558	51.4637	0	-0
-44.3496	51.4637	0	-0
-43.9435	51.4637	0	-0
-43.5374	51.4637	0	-0
-43.1313	51.4637	0	-0
-42.7252	51.4637	0	-0
-42.319	51.4637	0	-0
-41.9129	51.4637	0	-0
-41.5068	51.4637	0	-0
-41.1007	51.4637	0	-0
-40.6945	51.4637	0	-0
-40.2884	51.4637	0	-0
-39.8823	51.4637	0	-0
-39.4762	51.4637	0	-0
-39.0701	51.4637	0	-0
-38.6639	51.4637	0	-0
-38.2578	51.4637	0	-0
-37.8517	51.4637	0	-0
-37.4456	51.4637	0	-0
-37.0395	51.4637	0	-0
-36.6333	51.4637	0	-0
-36.2272	51.4637	0	-0
-35.8211	51.4637	0	-0
-35.415	51.4637	0	-0
-35.0088	51.4637	0	-0
-34.6027	51.4637	0	-0
-34.1966	51.4637	0	-0
-33.7905	51.4637	0	-0
-33.3844	51.4637	0	-0
-32.9782	51.4637	0	-0
-32.5721	51.4637	0	-0
-32.166	51.4637	0	-0
-31.7599	51.4637	0	-0
-31.3537	51.4637	0	-0
-30.9476	51.4637	0	-0
-30.5415	51.4637	0	-0
-30.1354	51.4637	0	-0
-29.7293	51.4637	0	-0
-29.3231	51.4637	0	-0
-28.917	51.4637	0	-0
-28.5109	51.4637	0	-0
-28.1048	51.4637	0	-0
-27.6987	51.4637	0	-0
-27.2925	51.4637	0	-0
-26.8864	51.4637	0	-0
-26.4803	51.4637	0	-0
-26.0742	51.4637	0	-0
-25.668	51.4637	0	-0
-25.2619	51.4637	0	-0
-24.8558	51.4637	0	-0
-24.4497	51.4637	0	-0
-24.0436	51.4637	0	-0
-23.6374	51.4637	0	-0
-23.2313	51.4637	0	-0
-22.8252	51.4637	0	-0
-22.4191	51.4637	0	-0
-22.013	51.4637	0	-0
-21.6068	51.4637	0	-0
-21.2007	51.4637	0	-0
-20.7946	51.4637	0	-0
-20.3885	51.4637	0	-0
-19.9823	51.4637	0	-0
-19.5762	51.4637	0	-0
-19.1701	51.4637	0	-0
-18.764	51.4637	0	-0
-18.3579	51.4637	0	-0
-17.9517	51.4637	0	-0
-17.5456	51.4637	0	-0
-17.1395	51.4637	0	-0
-16.7334	51.4637	0	-0
-16.3272	51.4637	0	-0
-15.9211	51.4637	0	-0
-15.515	51.4637	0	-0
-15.1089	51.4637	0	-0
-14.7028	51.4637	0	-0
-14.2966	51.4637	0	-0
-13.8905	51.4637	0	-0
-13.4844	51.4637	0	-0
-13.0783	51.4637	0	-0
-12.6722	51.4637	0	-0
-12.266	51.4637	0	-0
-11.8599	51.4637	0	-0
-11.4538	51.4637	0	-0
-11.0477	51.4637	0	-0
-10.6415	51.4637	0	-0
-10.2354	51.4637	0	-0
-9.8293	51.4637	0	-0
-9.42318	51.4637	0	-0
-9.01706	51.4637	0	-0
-8.61094	51.4637	0	-0
-8.20482	51.4637	0	-0
-7.7987	51.4637	0	-0
-7.39257	51.4637	0	-0
-6.98645	51.4637	0	-0
-6.58033	51.4637	0	-0
-6.17421	51.4637	0	-0
-5.76809	51.4637	0	-0
-5.36197	51.4637	0	-0
-4.95584	51.4637	0	-0
-4.54972	51.4637	0	-0
-4.1436	51.4637	0	-0
-3.73748	51.4637	0	-0
-3.33136	51.4637	0	-0
-2.92524	51.4637	0	-0
-2.51911	51.4637	0	-0
-2.11299	51.4637	0	-0
-1.70687	51.4637	0	-0
-1.30075	51.4637	0	-0
-0.894628	51.4637	0	-0
-0.488506	51.4637	0	-0
-0.0823846	51.4637	0	-0
0.323737	51.4637	0	-0
0.729859	51.4637	0	-0
1.13598	51.4637	0	-0
1.5421	51.4637	0	-0
1.94822	51.4637	0	-0
2.35435	51.4637	0	-0
2.76047	51.4637	0	-0
3.16659	51.4637	-0.0190407	-0.00747966
3.57271	51.4637	-0.022003	0.000532159
3.97883	51.4637	-0.023067	0.00919613
4.38495	51.4637	-0.0418841	0.0249634
4.79107	51.4637	-0.0605444	0.0309973
5.1972	51.4637	-0.0616485	0.0288472
5.60332	51.4637	-0.0432038	0.0171565
6.00944	51.4637	-0.0320186	0.0104635
6.41556	51.4637	-0.0337743	0.0056583
6.82168	51.4637	-0.0473906	0.00656668
7.2278	51.4637	-0.124396	-0.0197724
7.63393	51.4637	-0.0284538	-0.033324
8.04005	51.4637	-0.0139212	-0.0404838
8.44617	51.4637	0.0195973	-0.0463332
8.85229	51.4637	-0.0215142	-0.0315792
9.25841	51.4637	-0.0166846	-0.0220399
9.66453	51.4637	-0.0131067	-0.0143997
10.0707	51.4637	0.0296328	-0.0261855
10.4768	51.4637	0.00548087	-0.00839835
10.8829	51.4637	0.00752299	-0.00732812
11.289	51.4637	0.00770491	0.000743015
11.6951	51.4637	0.0145299	0.00978958
12.1013	51.4637	0.00476997	0.00990926
12.5074	51.4637	-0.0256566	-0.00157766
12.9135	51.4637	-0.0514627	-0.0117372
13.3196	51.4637	-0.0567797	-0.034665
13.7257	51.4637	-0.0227297	-0.0234143
14.1319	51.4637	-0.0206998	-0.0173638
14.538	51.4637	-0.0139736	-0.0156957
14.9441	51.4637	-0.0134049	-0.0260065
15.3502	51.4637	-0.0113337	-0.0360699
15.7564	51.4637	-0.0131449	-0.0260054
16.1625	51.4637	-0.0151948	-0.0259276
16.5686	51.4637	-0.018575	-0.0271041
16.9747	51.4637	-0.0253783	-0.0304185
17.3808	51.4637	-0.0275907	-0.0331546
17.787	51.4637	-0.0233554	-0.0257831
18.1931	51.4637	-0.0048585	-0.00110211
18.5992	51.4637	0.0118273	0.0240407
19.0053	51.4637	-0.00686988	0.0223583
19.4115	51.4637	-0.0209491	0.014798
19.8176	51.4637	-0.0949934	-0.0238729
20.2237	51.4637	-0.0740671	-0.036272
20.6298	51.4637	-0.0648161	-0.0190647
21.0359	51.4637	-0.0299965	-0.00417613
21.4421	51.4637	-0.0234613	0.00469431
21.8482	51.4637	-0.0120348	-0.000633536
22.2543	51.4637	-0.0152595	-0.00988391
22.6604	51.4637	-0.00250403	-0.00635202
23.0665	51.4637	0.000390308	-0.00156836
23.4727	51.4637	0.00944959	-0.00614219
23.8788	51.4637	0.00722055	-0.0139932
24.2849	51.4637	-0.0107593	-0.0272005
24.691	51.4637	-0.0300815	-0.0362781
25.0972	51.4637	-0.0305432	-0.0352053
25.5033	51.4637	-0.021531	-0.0361288
25.9094	51.4637	-0.00735272	-0.0249904
26.3155	51.4637	0.00266141	-0.0270171
26.7216	51.4637	0.0344358	-0.0227723
27.1278	51.4637	0.0564045	-0.0234012
27.5339	51.4637	0.0631491	-0.0204067
27.94	51.4637	0.0516987	-0.0191542
28.3461	51.4637	0	-0
28.7523	51.4637	0	-0
29.1584	51.4637	0	-0
29.5645	51.4637	0.00640498	0.0200996
29.9706	51.4637	-0.0142244	0.00795115
30.3767	51.4637	-0.0178452	0.000402024
30.7829	51.4637	-0.0299703	-0.00944679
31.189	51.4637	0.00174123	-0.0154526
31.5951	51.4637	0.0264631	-0.00459398
32.0012	51.4637	0.0375964	-0.00306078
32.4073	51.4637	0.0214651	-0.0012104
32.8135	51.4637	0.00303774	-0.00581169
33.2196	51.4637	-0.0233007	-0.0159781
33.6257	51.4637	-0.0198666	-0.0249245
34.0318	51.4637	-0.0103806	-0.0358934
34.438	51.4637	0.00113426	-0.0388124
34.8441	51.4637	0.00646249	-0.0394702
35.2502	51.4637	0.0153922	-0.0392507
35.6563	51.4637	0	-0
36.0624	51.4637	0.000699572	0.00484385
36.4686	51.4637	-0.00413202	0.000662245
36.8747	51.4637	-0.00168033	-0.00724563
37.2808	51.4637	-0.0111297	-0.0128509
37.6869	51.4637	-0.0182645	-0.0162891
38.093	51.4637	-0.0249811	-0.0153696
38.4992	51.4637	-0.0203405	-0.016504
38.9053	51.4637	-0.0166705	-0.0177494
39.3114	51.4637	-0.0162733	-0.0171988
39.7175	51.4637	-0.0137534	-0.0191079
40.1237	51.4637	-0.0164891	-0.0202382
40.5298	51.4637	-0.0148607	-0.0233941
40.9359	51.4637	-0.0260147	-0.0303892
41.342	51.4637	-0.0117137	-0.0495008
41.7481	51.4637	0.000745306	-0.0523515
42.1543	51.4637	0.0126608	-0.0427683
42.5604	51.4637	-0.00308735	-0.0232247
42.9665	51.4637	-0.0188891	-0.0231425
43.3726	51.4637	-0.0182834	-0.0231256
43.7787	51.4637	-0.00909934	-0.0191487
44.1849	51.4637	-0.00613742	-0.0103023
44.591	51.4637	-0.0168398	-0.0164216
44.9971	51.4637	-0.0219214	-0.0207329
45.4032	51.4637	-0.0217008	-0.0240891
45.8094	51.4637	-0.0124261	-0.0163711
46.2155	51.4637	-0.00931672	-0.0108907
46.6216	51.4637	-0.0114274	-0.00479475
47.0277	51.4637	-0.0146435	-0.00499845
47.4338	51.4637	-0.00632103	-0.0121053
47.84	51.4637	0.00198249	-0.0206791
48.2461	51.4637	0.00543536	-0.0228718
48.6522	51.4637	-0.00925437	-0.0160194
49.0583	51.4637	-0.0149669	-0.011404
49.4645	51.4637	-0.0251525	-0.0400878
49.8706	51.4637	-0.0194865	-0.0424713
50.2767	51.4637	-0.0156439	-0.0164239
50.6828	51.4637	-0.0339054	-0.00535064
51.0889	51.4637	-0.0315574	-0.0136939
51.4951	51.4637	-0.0310683	-0.0258223
51.9012	51.4637	-0.0112868	-0.0141273
52.3073	51.4637	-0.0135309	-0.0144119
52.7134	51.4637	-0.0100726	-0.0137633
53.1195	51.4637	-0.00622633	-0.00735756
53.5257	51.4637	-0.00650181	-0.0121756
53.9318	51.4637	-0.00284612	-0.0161383
54.3379	51.4637	0.00418155	-0.0146165
54.744	51.4637	0.0122208	0.00415948
55.1502	51.4637	-0.0175957	-0.0983359
