#DaVis 8.1.6 2D-vector 6 134 214 "" "mm" "" "mm" "velocity" "m/s"
-79.7368	-36.7356	0	0
-78.943	-36.7356	0.0017332	0.000312023
-78.1493	-36.7356	0.00138749	-1.96924e-005
-77.3555	-36.7356	0.00147152	-0.00195618
-76.5617	-36.7356	0.00232855	-0.00517776
-75.768	-36.7356	0.00265218	-0.00962558
-74.9742	-36.7356	0.00182394	-0.0141189
-74.1804	-36.7356	0.00178593	-0.0143707
-73.3867	-36.7356	0.00344725	-0.0110788
-72.5929	-36.7356	0.00498537	-0.00815448
-71.7991	-36.7356	0.00485677	-0.00618371
-71.0053	-36.7356	0.00357736	-0.00536361
-70.2116	-36.7356	0.00214822	-0.00574247
-69.4178	-36.7356	0.000956014	-0.0062418
-68.624	-36.7356	0.000457889	-0.00750355
-67.8303	-36.7356	0.000960209	-0.00902575
-67.0365	-36.7356	0.00181934	-0.00812933
-66.2427	-36.7356	0.00185581	-0.00589665
-65.449	-36.7356	0.00172258	-0.00477153
-64.6552	-36.7356	0.00257768	-0.0043608
-63.8614	-36.7356	0.0034852	-0.00390729
-63.0676	-36.7356	0.00393197	-0.00394717
-62.2739	-36.7356	0.00395508	-0.00548126
-61.4801	-36.7356	0.00295306	-0.0076791
-60.6863	-36.7356	0.0016544	-0.00824573
-59.8926	-36.7356	0.0012505	-0.00708671
-59.0988	-36.7356	0.00199162	-0.00628495
-58.305	-36.7356	0.00357558	-0.00685996
-57.5113	-36.7356	0.00442075	-0.00699786
-56.7175	-36.7356	0.00326565	-0.00536965
-55.9237	-36.7356	0.00117057	-0.00366677
-55.1299	-36.7356	0.000262363	-0.00353923
-54.3362	-36.7356	0.00127721	-0.00421949
-53.5424	-36.7356	0.00260304	-0.00451921
-52.7486	-36.7356	0.00298305	-0.00627766
-51.9549	-36.7356	0.00350925	-0.01048
-51.1611	-36.7356	0.00384889	-0.0128766
-50.3673	-36.7356	0.0023146	-0.0106956
-49.5736	-36.7356	0.000811712	-0.00720138
-48.7798	-36.7356	0.000945563	-0.00548051
-47.986	-36.7356	0.000786121	-0.00480563
-47.1922	-36.7356	-0.000360772	-0.00375988
-46.3985	-36.7356	-0.000799368	-0.00250152
-45.6047	-36.7356	-0.000131665	-0.00262758
-44.8109	-36.7356	0.000645824	-0.00490214
-44.0172	-36.7356	0.00257543	-0.00661109
-43.2234	-36.7356	0.00416628	-0.00534916
-42.4296	-36.7356	0.00239106	-0.00280845
-41.6359	-36.7356	0.000800556	-0.00195854
-40.8421	-36.7356	0.00251619	-0.00457936
-40.0483	-36.7356	0.0058483	-0.00853895
-39.2545	-36.7356	0.00862321	-0.00930274
-38.4608	-36.7356	0.00883792	-0.00702457
-37.667	-36.7356	0.00636864	-0.00479271
-36.8732	-36.7356	0.00400108	-0.00404793
-36.0795	-36.7356	0.00350936	-0.00536255
-35.2857	-36.7356	0.00346198	-0.00678442
-34.4919	-36.7356	0.00231092	-0.00556731
-33.6982	-36.7356	-5.44618e-005	-0.00340765
-32.9044	-36.7356	-0.00236746	-0.00305661
-32.1106	-36.7356	-0.00213746	-0.00297582
-31.3168	-36.7356	0.00103127	-0.00196264
-30.5231	-36.7356	0.00568159	-0.00191453
-29.7293	-36.7356	0.0105736	-0.00257768
-28.9355	-36.7356	0.0113758	-0.00253599
-28.1418	-36.7356	0.00302352	-0.00360637
-27.348	-36.7356	-0.00787077	-0.00644435
-26.5542	-36.7356	-0.00795445	-0.00762744
-25.7605	-36.7356	-0.000304576	-0.00621612
-24.9667	-36.7356	0.00427265	-0.00445839
-24.1729	-36.7356	0.0052111	-0.00302166
-23.3791	-36.7356	0.00441638	-0.00180899
-22.5854	-36.7356	0.00328965	-0.00178008
-21.7916	-36.7356	0.00333805	-0.00351359
-20.9978	-36.7356	0.00409009	-0.00502305
-20.2041	-36.7356	0.00535177	-0.00526123
-19.4103	-36.7356	0.00622192	-0.0046597
-18.6165	-36.7356	0.00497179	-0.00267
-17.8228	-36.7356	0.00326185	-0.00155663
-17.029	-36.7356	0.00390711	-0.00324769
-16.2352	-36.7356	0.00697275	-0.00533858
-15.4414	-36.7356	0.0104601	-0.00635497
-14.6477	-36.7356	0.0134314	-0.00734799
-13.8539	-36.7356	0.0184528	-0.00724085
-13.0601	-36.7356	0.0242233	-0.00331394
-12.2664	-36.7356	0.0230385	0.00222719
-11.4726	-36.7356	0.016346	0.00411366
